########################
# Weapon Proficiencies #
########################
Alchemical Examination,3,"Lore: Alchemy","You have studied alchemy, and you have used that knowledge to develop tests that can detect alchemical tampering with various foods and materials. When you use this skill, you must spend at least 3 minutes studying something that you suspect of harboring alchemical additives (a category that includes poisons). You can use this skill to investigate foods, drinks, surfaces (like door handles), people, dead bodies, body parts, and so on. After the 3-minute investigation period, you may find a Twin Mask staff member and ask for information about any alchemical effects that influenced your subject. The staff member may dictate that additional investigation time is needed to determine the answer to your question—but, after that added time, they will provide you with the relevant information."

#############
# Influence #
#############
Economic Standing: (Rank 1-4),4*,-,"You have made influential contacts with many merchants, trading consortiums, and purveyors of specialty goods. Every time you take this skill, you increase your rank by 1, up to a maximum of Rank 4. Then, at the beginning of each Twin Mask game, you earn 1 Economic Influence Card for each rank of ECONOMIC STANDING you have. The cards that you get from using this skill can be used for many things: you can arrange for merchants with specific types of goods or equipment to come into game, you can send gifts to important people, you can gather raw materials for construction or crafting efforts, you can hire workers to help with large-scale projects, and so on."
Military Standing: (Rank 1-4),4*,-,"You have made influential contacts with many military administrators, mercenary leaders, commanders, and soldiers in the field. Every time you take this skill, you increase your rank by 1, up to a maximum of Rank 4. Then, at the beginning of each Twin Mask game, you earn 1 Military Influence Card for each rank of MILITARY STANDING you have. The cards that you get from using this skill can be used to contribute to larger military efforts, to hire mercenaries to defend various events or objectives, to hire or train soldiers to further your interests between games, and so on."
Academic Standing: (Rank 1-4),4*,-,"You have made influential contacts with various scholars, teachers, religious leaders, writers, and experts in many fields. Every time you take this skill, you increase your rank by 1, up to a maximum of Rank 4. Then, at the beginning of each Twin Mask game, you earn 1 Academic Influence Card for each rank of ACADEMIC STANDING you have. The cards that you get from using this skill can be used to aid in your efforts to use the RESEARCH and LORE skills, to get your hands on rare or hidden information, to help in performing rituals, to hire spellcasters to further your interests between games, to contact the clergy of various religions, and so on."
Political Standing: (Rank 1-4),4*,-,"You have made influential contacts with governors, courtiers, community leaders, diplomats, and other people connected to the political processes of various nations, (sometimes) all the way up to the top. Every time you take this skill, you increase your rank by 1, up to a maximum of Rank 4. Then, at the beginning of each Twin Mask game, you earn 1 Political Influence Card for each rank of POLITICAL STANDING you have. The cards that you get from using this skill can be used for many things: you can influence opinion within a court, you can ensure the loyalty of your hired troops or helpers, you can send messages to the heads of nations, you can recruit skilled servants, you can ensure that proper diplomatic protocol is followed for writing documents, you can arrange for audiences with important people, and so on."
Underworld Standing: (Rank 1-4),4*,-,"You have made influential contacts with smugglers, crime lords, assassins, informants, spies, and resistance groups. Every time you take this skill, you increase your rank by 1, up to a maximum of Rank 4. Then, at the beginning of each Twin Mask game, you earn 1 Underworld Influence Card for each rank of UNDERWORLD STANDING you have. The cards that you get from using this skill can be used for many things: you can arrange a chance to buy illegal or smuggled goods, you can bribe another character’s hired retainers to turn on that character, you can recruit thugs or spies or thieves or saboteurs, you can intimidate an NPC with threats or violence, you can frame someone for a crime, you can hire an arsonist or assassin to “take care of something” for you, you can get someone out of jail, and so on."

#############
# Gathering #
#############
Mining: (Rank 1-4),3*,-,"You have learned the best ways to extract precious stones and metals from the earth, and you devote some of your time to delving into caves and mines in order to do so. Every time you take this skill, you increase your rank by 1, up to a maximum of Rank 4. Then, at the beginning of each Twin Mask game, you may gain valuable materials based on that rank. You get 1 point for every rank of MINING, and you can spend those points to collect items based on the rates listed below. You cannot “save up” these points between different Twin Mask game sessions: if you have MINING: 3, you must spend all 3 points (for instance, on 1 Stone and 1 Quartz) or those points are wasted."
Herbalism: (Rank 1-4),3*,-,"You have learned which plants in the surrounding area have value as alchemical reagents and crafting materials, and therefore you spend some of your time ranging through the countryside to find them. Every time you take this skill, you increase your rank by 1, up to a maximum of Rank 4. Then, at the beginning of each Twin Mask game, you receive a number of random, valuable herbs equal to your HERBALISM rank. These herbs are useful for making potions using the STABLE ALCHEMY skill as well as for crafting various other objects with other skills. Below, there is a representative sample of various different herbs you can find with this skill—there are many more herbs than these to find. Each herb, however, will consistently have one or more of the following 11 properties: Enchantment, Enhancement, Entropic, Hallucination, Healing, Poisonous, Purification, Sedative, Spiritual, Stimulant, and Rejuvenation. When you use an herb in a potion or crafting recipe, you choose one of its properties and ignore the others."
Woodcutting: (Rank 1-4),3*,-,"You know how to properly fell trees and saw them into useable planks of wood, and you spend some of your time working through the surrounding woodlands in order to do so. Every time you take this skill, you increase your rank by 1, up to a maximum of Rank 4. Then, at the beginning of each Twin Mask game, you receive a number of random, valuable planks of wood equal to your WOODCUTTING rank. These planks are useful for crafting various goods and materials, as listed in the crafting skills later in this chapter. Below, there is a representative sample of various different kinds of wood you can get with this skill—there are many more kinds of wood than these. Each plank, however, will consistently have one or more of the following 5 properties: Dense, Durable, Flexible, Lightweight, and Strong. When you use a plank in a crafting recipe, you can ignore any additional properties it has beyond the ones that are called for."
Hunting: (Rank 1-4),3*,-,"You are at home in the woods and fields with a bow or a spear—silent enough to ambush your prey, lethal enough to deal grievous wounds when you strike, and dogged enough to follow wounded prey if necessary. Every time you take this skill, you increase your rank by 1, up to a maximum of Rank 4. Then, at the beginning of each Twin Mask game, you may gain valuable materials based on that rank. You get 1 point for every rank of HUNTING, and you can spend those points to collect items based on the rates listed below. You cannot “save up” these points between different Twin Mask game sessions: if you have HUNTING: 4, you must spend all 4 points (for instance, on 1 Soft Pelt and 2 Honey) or those points are wasted."
Mercantile: (Rank 1-4),3*,-,"You have learned where to get excellent prices on your purchases, where to sell different kinds of goods, and whom to talk to when you have to exchange currency or track a shipment. Every time you take this skill, you increase your rank by 1, up to a maximum of Rank 4. Then, at the beginning of each Twin Mask game, you may gain valuable materials based on that rank. You get 1 point for every rank of MERCANTILE, and you can spend those points to collect items based on the rates listed below. You cannot “save up” these points between different Twin Mask game sessions: if you have MERCANTILE: 3, you must spend all 3 points (for instance, on 1 Wool and 1 Glass) or those points are wasted."
Black Market: (Rank 1-4),3*,-,"You have made several contacts in the underworld; as a result, you can access a thriving system of trade that operates outside of legal channels, acquiring new materials regularly and with little risk to yourself. Every time you take this skill, you increase your rank by 1, up to a maximum of Rank 4. Then, at the beginning of each Twin Mask game, you may gain valuable materials based on that rank. You get 1 point for every rank of BLACK MARKET, and you can spend those points to collect items based on the rates listed below. You cannot “save up” these points between different Twin Mask game sessions: if you have BLACK MARKET: 4, you must spend all 4 points (for instance, on 1 Bone and 1 Zye Scarab) or those points are wasted."
Entrepreneur: (Rank 1-4),3*,-,"Whether through native intelligence or dumb luck, you have found a niche in the world of business, and you have begun to make fairly good money by supplying a needed good or service to those around you. In order to take the ENTREPRENEUR skill, you must role-play the process of starting a business or trade—you can buy and sell goods as a merchant, provide metalwork as a blacksmith, sell secrets as a freelance spy, or engage in any other trade that will provide you with money. In addition to any money that you may gain in the process of role-playing your business, you gain money at the beginning of every Twin Mask game (to represent your continuing your business outside the scope of the game). Every time you take this skill, you increase your rank by 1, up to a maximum of Rank 4. Then, at the beginning of each game, you earn 1 silver piece for each rank of ENTREPRENEUR you have. (Silver pieces are the standard currency of Tear.)"

##########################
# Crafting--Metalworking #
##########################

####################
# Crafting--Arcane #
####################

####################
# Crafting--Edible #
####################

###################
# Crafting--Other #
###################

#########################
# Human-specific Skills #
#########################
Stipend: (Rank 1-4),2*,"Must be Human, plus Nobility or Military Experience","As a human with ties to one of Adelrune’s major cultures or military organizations, you are connected to wealthy people who have an interest in supporting you—as long as you stay on favorable terms with those people or organizations, you can draw a basic income from that connection. Every time you take this skill, you increase your rank by 1, up to a maximum of Rank 4. Then, at the beginning of each Twin Mask game, you earn 1 silver piece for each rank of STIPEND you have. (Silver pieces are the standard currency of Tear.)"
Unburdened,3,"Must be Human","As a human, you have a shorter memory than people of longer-lived races do, and you place greater emphasis on pushing to achieve what you can in the short term. This means that, as a Returned, your spirit is less weighed down by death and by your misdeeds—you find it easy to forgive yourself and to justify your actions. Taking this skill reduces your character’s “Taint score” by 1. (See the “Taint” section of Chapter 12 for more details on Taint as a game mechanic.)"
Good Enough,4,"Must be Human","As a human, your sense of time is much narrower than that of other races, and you are therefore much more willing to put up with things that are merely “good enough” rather than perfect. If you have this skill, you may subtract 5 minutes (to a minimum of 10 minutes) from the time required to use any of the following skills: BLACKSMITHING, WEAPONSMITHING, ARMORSMITHING, SHIELDSMITHING, LOCKSMITHING, JEWELRY CRAFTING, WAND WORKING, SCROLL SCRIBING, STABLE ALCHEMY, TAILORING, FLETCHING, or MASONRY. (That is, all crafting skills except for COOKING.)"
Pillar of the Community,2,"Must be Human","As a human, you have inherited a social drive that pushes you to think of culture as something that must be actively built and maintained rather than merely inherited or taken for granted. In order to use this skill, you must have a recognized, official position in the government or maintenance of Solace. The list of such positions is: Governor, Lieutenant Governor, Ambassador, Magistrate, Sheriff, Seneschal, Steward, Executioner, Herald, Town Cryer, and member of the Guard (including both Guard Captain and rank-and-file guards). At the beginning of each Twin Mask game, if you occupy such a position, you earn either 1 Economic Influence, 1 Military Influence, 1 Academic Influence, 1 Political Influence, or 1 Underworld Influence."

############################
# Effendel-specific Skills #
############################
Effendal Senses,2,"Must be Effendal","As an Effendal, your sight, hearing, touch, taste, and smell are much keener than a human’s, particularly when you are focusing intently on the natural world. Along with the opportunity for some entertaining role-playing, this skill enhances your ability to follow creatures and people using the TRACKING skill; when you use that skill, you may also call “Effendal senses” to the Twin Mask staff member who is attending your efforts, and you will receive more information than you otherwise would. You can track with no light source, you can tell the relative weights of anyone you are tracking, you can determine their speed with more accuracy, and so on."
Effendal Agility,2,"Must be Effendal","As an Effendal, you are light on your feet and can perform acrobatic maneuvers that would be impossible for people of any other race. Along with the opportunity for some entertaining roleplaying, this skill enhances your use of the LEAP skill. Whenever you use LEAP, you may take 4 total steps to represent the distance of your jump, rather than just 3. "
Patience,4,"Must be Effendal","As an Effendal, you have extra time in which to focus on any crafts that you decide to learn.  With this skill, you may choose to double the amount of time required to use any of the following skills: BLACKSMITHING, WEAPONSMITHING, ARMORSMITHING, SHIELDSMITHING, LOCKSMITHING, JEWELRY CRAFTING, WAND WORKING, SCROLL SCRIBING, COOKING, STABLE ALCHEMY, TAILORING, FLETCHING, or MASONRY. (That is, all crafting skills.) If you do, then you may use the appropriate skill as though you were 1 level more accomplished than you actually are, up to an effective level of Grandmaster. You must be of at least Apprentice level in a crafting skill in order to use PATIENCE to enhance that skill, and PATIENCE has no effect if you are already of Grandmaster level in the chosen skill."
Weapon Master,6,"Must be Effendal","As an Effendal, you have spent some of your long life practicing the ability to wield various weapons, with the result that your breadth of proficiency is well beyond what most humans ever achieve. This skill gives you the ability to use any weapon, although it does not grant any skill in two-weapon fighting. (That is, WEAPON MASTER is the equivalent of the following skills: SHORT WEAPONS, ONE-HANDED WEAPONS, TWO-HANDED WEAPONS, OVERSIZED WEAPON USE, THROWN WEAPONS, and BOW AND ARROW.)"

############################
# Half-Fae-specific Skills #
############################
Slippery,4,"Must be Half-Fae, Escape","As a descendant of the Fae, you have inherited a facility for being elusive, such that others find it near-impossible to capture or bind you. Whenever you use this skill, you call “escape” and may instantly pull yourself free from any kinds of bonds or snares that were trapping your character (including any Bind effects caused by, for instance, The Binding Spell). You can similarly pull yourself out of any character’s grip, even if they are using the Strength ability to hold you. You may use SLIPPERY as often as you wish."
Magic-Resistant,5*,"Must be Half-Fae","As a descendant of the Fae, you have a natural affinity for the flow of magic in the world around you; by “leaning in” to that flow, you can cause any magical effect to slip past you with no effect. When you would be affected by any magical attack, you may instead use this skill and call “resist” to avoid suffering any effects from that attack. If you take this skill multiple times, you should always keep track of how many uses of MAGIC-RESISTANT you still have available, until your character gets a chance to rest and regain their full complement of skills."
Attractive Gesture,3*,"Must be Half-Fae","As a descendant of the Fae, you have inherited the ability to influence the minds and bodies of those around you by pulling on the strands of reality. When you use this skill, you make a “come hither” gesture at someone and call “by my gesture, attract,” which forces them to take 3 steps toward you. If you take this skill multiple times, you should always keep track of how many uses of ATTRACTIVE GESTURE you still have available, until your character gets a chance to rest and regain their full complement of skills."
Repellent Gesture,3*,"Must be Half-Fae","As a descendant of the Fae, you have inherited the ability to influence the minds and bodies of those around you by pushing on the strands of reality. When you use this skill, you make a dismissive gesture at someone and call “by my gesture, repel,” which forces them to take 3 steps directly away from you. If you take this skill multiple times, you should always keep track of how many uses of REPELLENT GESTURE you still have available, until your character gets a chance to rest and regain their full complement of skills."
Dominating Gesture,10*,"Must be Half-Fae","As a descendant of the Fae, you have inherited the ability to influence the minds and bodies of those around you by manipulating the strands of reality. When you use this skill, you point at someone and call “by my gesture, lesser dominate,” which means that the affected creature or person must do your bidding for 3 minutes. Keep in mind that, since this is a “Lesser” effect, it will not work on any Returned or other “major” characters. If you take this skill multiple times, you should always keep track of how many uses of DOMINATING GESTURE you still have available, until your character gets a chance to rest and regain their full complement of skills."

##################################
# Half-Celestial-specific Skills #
##################################
Rallying Cry,3*,"Must be Half-Celestial","As a half-celestial, you have inherited the ability to channel positive emotions through your voice, inspiring and invigorating those around you. When you use this skill, you call “by my voice, remove weakness,” thereby producing a Remove Weakness effect on everyone within earshot. If you take this skill multiple times, you should always mentally keep track of how many uses of RALLYING CRY you still have available, until your character gets a chance to rest and regain their full complement of skills."
Healing Touch,6*,"Must be Half-Celestial","As a half-celestial, you have inherited the ability to channel positive energy through your hands, closing even the most grievous wounds with your touch. You may touch a person or creature and call “heal 10” once. If you take this skill multiple times, you should always mentally keep track of how many uses of HEALING TOUCH you still have available, until your character gets a chance to rest and regain their full complement of skills."
Resurrection,10*,"Must be Half-Celestial","As a half-celestial, you have inherited the ability to reach after a person’s departing spirit and use a powerful burst of energy to pull them back into the world. To use this skill, you must touch a dead body, roleplay a moment of painful exertion, and call “life,” which returns your subject to their full Health Point total (although they must still endure a 3-minute Weakness count because of the shock of resurrection). Using this skill reduces your maximum Health Point total by 1 for the next 3 days; this reduction in maximum HP total cannot be healed through any normal means, and if you reduce your maximum HP total to 0 in this way, you immediately die. If you take this skill multiple times, you should always mentally keep track of how many uses of RESURRECTION you still have available, until your character gets a chance to rest and regain their full complement of skills."

##############################
# Half-Demon-specific Skills #
##############################
Draining Touch,5,"Must be Half-Demon","As a half-demon, you have inherited an affinity for draining the energy of those around you in subtle but persistent ways. To use this skill, you must touch a person or creature, concentrate for 1 full second, and call “drain life 1.” Unless this effect is negated, they lose 1 Health Point (regardless of armor) and you regain 1 Health Point. You can use this skill as often as you want, and you can actually use it while you are in bleedout or suffering from a Weakness effect. This is an exception to the normal rule that you cannot use any skills while in bleedout or suffering from Weakness. Note that you cannot drain any Health Points if your target is dead or in bleedout (and therefore does not currently have any HP)."
Abhorrent Sign,4*,"Must be Half-Demon","As a half-demon, you have inherited the ability to trace a hellish sigil in the air between you and an opponent, thereby rending their spirit and causing immense pain. To use this skill, you must gesture at your target and call “by my gesture, stun by pain,” causing them to be Stunned and reeling in agony for 3 seconds. If you take this skill multiple times, you should always mentally keep track of how many uses of ABHORRENT SIGN you still have available, until your character gets a chance to rest and regain their full complement of skills."
Captivating Gaze,10,"Must be Half-Demon","As a half-demon, you have inherited the ability to bend weak-minded people or creatures to your will, whether through raw domination or allure. To use this skill, you must make eye contact for 3 consecutive seconds with your target, then call “by my gaze, lesser dominate,” producing a 3- minute period during which the affected creature or person must do your bidding. Keep in mind that, since this is a “Lesser” effect, it will not work on any Returned or other “major” characters.  You may use this skill as use this skill as often as you want."

###############################
# Half-Dragon-specific Skills #
###############################
Natural Armor: (Rank 1-5),2*,"Must be Half-Dragon","As a half-dragon, you have inherited the scaled skin of your forebears, with the result that you are much more resistant to damage than people of other races. Every time you take this skill, you increase your rank by 1, up to a maximum of Rank 5; each rank provides you with 1 point of Armor Value. Unlike normal armor, though, this NATURAL ARMOR is automatically restored to its full Armor Value whenever you Rest (spend 30 minutes with no combat or strenuous activity). This Armor Value can stack with any other sources of armor, and enemies must work through your NATURAL ARMOR before they can deal damage to your other armor or Health Points."
Iron Stomach,4,"Must be Half-Dragon","As a half-dragon, you have inherited the incredibly hardy and versatile digestive system of your draconic forebears, such that you can eat foods that weaker people would be unable to stomach.  With this skill, you can eat expired food items, which are otherwise completely useless (for those without an IRON STOMACH). This skill does not enable you to eat things that are not considered “foods.”"
Thunderous Roar,4*,"Must be Half-Dragon","As a half-dragon, you have inherited the commanding presence and hardened vocal cords of your forebears; as a result, you can let out a roar that will temporarily knock everyone around you into a reeling, overwhelmed state. To use this skill, you must (loudly) call “by my voice, stun,” which will make everyone within earshot incapable of using skills, attacking, or defending themselves for 3 seconds. If you take this skill multiple times, you should always mentally keep track of how many uses of THUNDEROUS ROAR you still have available, until your character gets a chance to rest and regain their full complement of skills."

##########################
# Hybrid-specific Skills #
##########################
Supernatural Strength,10,"Must be Half-Celestial, Half-Demon, or Half-Dragon","As the scion of a race with the capability to manifest great physical strength, you can do things that mere humans or Effendal are absolutely incapable of. With this skill, you can produce Strength effects whenever you wish to—for instance, you can lift up and throw people with one hand, you can run while holding a person, you can attempt to bash through doors, and so on.  (Consult Chapter 13, “Effects,” for more details about Strength effects.)"
Massive Strikes,4,"Supernatural Strength","As the scion of a race with the capability to manifest great physical strength, you can swing your weapon with enough force to knock foes away from you, even if they block your attacks. With this skill, whenever you use the 3-DAMAGE STRIKE, 5-DAMAGE STRIKE, or 10-DAMAGE STRIKE skill, or are under the effect of the BATTLE RAGE or BERSERKER skill, you automatically add the Massive effect to your attacks, knocking your target back 3 steps even if they block or PARRY those attacks."
